,Unnamed: 0,chord,altchord,measure,beat,totbeat,timesig,op,no,mov,length,global_key,local_key,pedal,numeral,form,figbass,changes,relativeroot,phraseend
22778,22778.0,V,,109.0,1.0,325.0,3/4,59,8.0,3.0,,e,I,,V,,,,,False
22779,22779.0,V6,,109.0,3.0,327.0,3/4,59,8.0,3.0,1.0,e,I,,V,,,,,False
22780,22780.0,V65,,110.0,1.0,328.0,3/4,59,8.0,3.0,-2.0,e,I,,V,,,,ii,False
22781,22781.0,ii,,110.0,-1.0,326.0,3/4,59,8.0,3.0,1.0,e,I,,ii,,,,,False
22782,22782.0,viio6,,110.0,0.0,327.0,3/4,59,8.0,3.0,3.5,e,I,,vii,o,,,,False
22783,22783.0,IV64,,110.0,3.5,330.5,3/4,59,8.0,3.0,0.5,e,I,,IV,,,+#7,,False
22784,22784.0,V65,,111.0,1.0,331.0,3/4,59,8.0,3.0,-2.0,e,I,,V,,,,,False
22785,22785.0,I,,111.0,-1.0,329.0,3/4,59,8.0,3.0,4.0,e,I,,I,,,,,False
22786,22786.0,V7,,111.0,3.0,333.0,3/4,59,8.0,3.0,1.0,e,I,,V,,,,,False
22787,22787.0,I,,112.0,1.0,334.0,3/4,59,8.0,3.0,1.0,e,I,,I,,,,,False
22788,22788.0,I6,,112.0,,335.0,3/4,59,8.0,3.0,3.0,e,I,,I,,,,,False
22789,22789.0,IV,,113.0,,338.0,3/4,59,8.0,3.0,1.0,e,I,,IV,,,,,False
22790,22790.0,I6,,113.0,3.0,339.0,3/4,59,8.0,3.0,1.0,e,I,,I,,,,,False
22791,22791.0,ii7,,114.0,1.0,340.0,3/4,59,8.0,3.0,-2.0,e,I,,ii,,,,,False
22792,22792.0,I,,114.0,-1.0,338.0,3/4,59,8.0,3.0,5.0,e,I,,I,,,,,False
22793,22793.0,I6,,115.0,1.0,343.0,3/4,59,8.0,3.0,-1.0,e,I,,I,,,,,False
22794,22794.0,I,,115.0,0.0,342.0,3/4,59,8.0,3.0,4.0,e,I,,I,,,,,False
22795,22795.0,ii7,,116.0,1.0,346.0,3/4,59,8.0,3.0,3.0,e,I,,ii,,,,,False
22796,22796.0,I,,117.0,1.0,349.0,3/4,59,8.0,3.0,3.0,e,I,,I,,,,,False
22797,22797.0,I,,118.0,1.0,352.0,3/4,59,8.0,3.0,-2.0,e,I,,I,,,9,,False
22798,22798.0,I64,,118.0,-1.0,350.0,3/4,59,8.0,3.0,1.0,e,I,,I,,,9,,False
22799,22799.0,I,,118.0,0.0,351.0,3/4,59,8.0,3.0,5.0,e,I,,I,,,,,False
22800,22800.0,V7,,119.0,,356.0,3/4,59,8.0,3.0,1.0,e,I,,V,,,4,,False
22801,22801.0,I,,119.0,3.0,357.0,3/4,59,8.0,3.0,1.0,e,I,,I,,,,,False
22802,22802.0,I,,120.0,1.0,358.0,3/4,59,8.0,3.0,1.0,e,I,,I,,,9,,False
22803,22803.0,I64,,120.0,,359.0,3/4,59,8.0,3.0,1.0,e,I,,I,,,,,False
22804,22804.0,I,,120.0,3.0,360.0,3/4,59,8.0,3.0,1.0,e,I,,I,,,9,,False
22805,22805.0,I,,121.0,1.0,361.0,3/4,59,8.0,3.0,3.0,e,I,,I,,,,,False
22806,22806.0,I,,122.0,1.0,364.0,3/4,59,8.0,3.0,3.0,e,I,,I,,,9,,False
22807,22807.0,I,,123.0,1.0,367.0,3/4,59,8.0,3.0,3.0,e,I,,I,,,,,False
22808,22808.0,I,,124.0,1.0,370.0,3/4,59,8.0,3.0,,e,I,,I,,,9,,False
22809,22809.0,I64,,124.0,3.0,372.0,3/4,59,8.0,3.0,1.0,e,I,,I,,,,,False
22810,22810.0,I,,125.0,1.0,373.0,3/4,59,8.0,3.0,1.0,e,I,,I,,,,,False
22811,22811.0,I6,,125.0,,374.0,3/4,59,8.0,3.0,4.0,e,I,,I,,,,,False
22812,22812.0,I6,,126.0,3.0,378.0,3/4,59,8.0,3.0,1.0,e,I,,I,,,,,False
22813,22813.0,vi,,127.0,1.0,379.0,3/4,59,8.0,3.0,1.0,e,I,,vi,,,,,False
22814,22814.0,viio7,,127.0,,380.0,3/4,59,8.0,3.0,1.0,e,I,,vii,o,,,vi,False
22815,22815.0,vi,,127.0,3.0,381.0,3/4,59,8.0,3.0,1.0,e,I,,vi,,,,,False
22816,22816.0,viio,,128.0,1.0,382.0,3/4,59,8.0,3.0,1.0,e,I,,vii,o,,,,False
22817,22817.0,vi6,,128.0,,383.0,3/4,59,8.0,3.0,1.0,e,I,,vi,,,,,False
22818,22818.0,viio,,128.0,3.0,384.0,3/4,59,8.0,3.0,1.0,e,I,,vii,o,,,,False
22819,22819.0,vi,,129.0,1.0,385.0,3/4,59,8.0,3.0,-2.0,e,I,,vi,,,,,False
22820,22820.0,I64,,129.0,-1.0,383.0,3/4,59,8.0,3.0,1.0,e,I,,I,,,9,,False
22821,22821.0,R,,129.0,0.0,384.0,3/4,59,8.0,3.0,4.0,e,I,,IV,,,,,False
22822,22822.0,V2,,130.0,1.0,388.0,3/4,59,8.0,3.0,3.0,e,I,,V,,,,,False
22823,22823.0,I6,,131.0,1.0,391.0,3/4,59,8.0,3.0,1.0,e,I,,I,,,,,False
22824,22824.0,V43,,131.0,,392.0,3/4,59,8.0,3.0,1.0,e,I,,V,,,,,False
22825,22825.0,I,,131.0,3.0,393.0,3/4,59,8.0,3.0,1.0,e,I,,I,,,,,False
22826,22826.0,viio,,132.0,1.0,394.0,3/4,59,8.0,3.0,-2.0,e,I,,vii,o,,,,False
22827,22827.0,IV,,132.0,-1.0,392.0,3/4,59,8.0,3.0,1.0,e,I,,IV,,,6,,False
22828,22828.0,V65,,132.0,0.0,393.0,3/4,59,8.0,3.0,4.0,e,I,,V,,,4,,False
22829,22829.0,I,,133.0,1.0,397.0,3/4,59,8.0,3.0,,e,I,,I,,,,,False
22830,22830.0,vi,,133.0,3.0,399.0,3/4,59,8.0,3.0,1.0,e,I,,vi,,,,,False
22831,22831.0,V7,,134.0,1.0,400.0,3/4,59,8.0,3.0,3.0,e,I,,V,,,,,False
22832,22832.0,I,,135.0,1.0,403.0,3/4,59,8.0,3.0,4.0,e,I,,I,,,,,False
22833,22833.0,V43,,136.0,,407.0,3/4,59,8.0,3.0,,e,I,,V,,,,,False
22834,22834.0,I,,137.0,1.0,409.0,3/4,59,8.0,3.0,4.0,e,I,,I,,,,,False
22835,22835.0,V43,,138.0,,413.0,3/4,59,8.0,3.0,,e,I,,V,,,,,False
22836,22836.0,i,,139.0,1.0,415.0,3/4,59,8.0,3.0,,e,I,,i,,,,,False
22837,22837.0,i\\\\,,141.0,1.0,421.0,3/4,59,8.0,3.0,1.0,e,I,,i,,,,,True
22838,22838.0,i,,141.0,,422.0,3/4,59,8.0,3.0,,e,I,,i,,,,,False
22839,22839.0,R,,1.0,1.0,1.0,2/2,59,8.0,4.0,4.0,e,I,,VI,,,,,False
22840,22840.0,VI,,,1.0,5.0,2/2,59,8.0,4.0,,e,VI,,I,,,,,False
22841,22841.0,I,,,3.0,,2/2,59,8.0,4.0,,e,VI,,I,,,64,,False
22842,22842.0,I,,3.0,1.0,,2/2,59,8.0,4.0,,e,VI,,I,,,,,False
22843,22843.0,I,,4.0,3.0,15.0,2/2,59,8.0,4.0,,e,VI,,I,,,64,,False
22844,22844.0,I,,5.0,1.0,17.0,2/2,59,8.0,4.0,8.0,e,VI,,I,,,,,False
22845,22845.0,i,,,1.0,25.0,2/2,59,8.0,4.0,2.5,e,i,,iv,,,,,False
22846,22846.0,i64,,,3.5,27.5,2/2,59,8.0,4.0,1.5,e,i,,i,,,,,False
22847,22847.0,V7,,8.0,1.0,29.0,2/2,59,8.0,4.0,,e,i,,V,,,,,False
22848,22848.0,V7,,8.0,3.0,31.0,2/2,59,8.0,4.0,1.0,e,i,,V,,,4,,False
22849,22849.0,V7,,8.0,4.0,32.0,2/2,59,8.0,4.0,1.0,e,i,,V,,,,,False
22850,22850.0,i\\\\,,,1.0,33.0,2/2,59,8.0,4.0,,e,i,,i,,,,,True
22851,22851.0,VI,,,3.0,35.0,2/2,59,8.0,4.0,,e,VI,,V,,,,,False
22852,22852.0,I,,10.0,1.0,37.0,2/2,59,8.0,4.0,,e,VI,,I,,,,,False
22853,22853.0,I,,11.0,3.0,,2/2,59,8.0,4.0,,e,VI,,I,,,64,,False
22854,22854.0,I,,12.0,1.0,45.0,2/2,59,8.0,4.0,,e,VI,,I,,,,,False
22855,22855.0,I,,13.0,3.0,51.0,2/2,59,8.0,4.0,,e,VI,,I,,,64,,False
22856,22856.0,I,,14.0,1.0,53.0,2/2,59,8.0,4.0,8.0,e,VI,,I,,,,,False
22857,22857.0,i,,16.0,1.0,61.0,2/2,59,8.0,4.0,2.5,e,i,,iv,,,,,False
22858,22858.0,i64,,16.0,3.5,63.5,2/2,59,8.0,4.0,1.5,e,i,,i,,,,,False
22859,22859.0,V7,,17.0,1.0,,2/2,59,8.0,4.0,,e,i,,V,,,,,False
22860,22860.0,V7,,17.0,3.0,67.0,2/2,59,8.0,4.0,1.0,e,i,,V,,,4,,False
22861,22861.0,V7,,17.0,4.0,68.0,2/2,59,8.0,4.0,1.0,e,i,,V,,,,,False
22862,22862.0,i\\\\,,18.0,1.0,69.0,2/2,59,8.0,4.0,,e,i,,i,,,,,True
22863,22863.0,i,,18.0,3.0,71.0,2/2,59,8.0,4.0,,e,i,,i,,,,,False
22864,22864.0,V,,19.0,1.0,73.0,2/2,59,8.0,4.0,10.0,e,i,,V,,,,V,False
22865,22865.0,VI,,21.0,3.0,83.0,2/2,59,8.0,4.0,,e,VI,,V,,,,V,False
22866,22866.0,V7,,22.0,1.0,85.0,2/2,59,8.0,4.0,4.0,e,VI,,V,,,,,False
22867,22867.0,I\\\\,,23.0,1.0,89.0,2/2,59,8.0,4.0,,e,VI,,I,,,,,True
22868,22868.0,I,,23.0,3.0,91.0,2/2,59,8.0,4.0,4.0,e,VI,,I,,,,,False
22869,22869.0,I,,24.0,3.0,95.0,2/2,59,8.0,4.0,,e,VI,,I,,,64,,False
22870,22870.0,I,,25.0,1.0,97.0,2/2,59,8.0,4.0,,e,VI,,I,,,,,False
22871,22871.0,I,,26.0,3.0,103.0,2/2,59,8.0,4.0,,e,VI,,I,,,64,,False
22872,22872.0,I,,27.0,1.0,105.0,2/2,59,8.0,4.0,8.0,e,VI,,I,,,,,False
22873,22873.0,i,,29.0,1.0,113.0,2/2,59,8.0,4.0,2.5,e,i,,iv,,,,,False
22874,22874.0,i64,,29.0,3.5,115.5,2/2,59,8.0,4.0,1.5,e,i,,i,,,,,False
22875,22875.0,V7,,30.0,1.0,117.0,2/2,59,8.0,4.0,,e,i,,V,,,,,False
22876,22876.0,V7,,30.0,3.0,119.0,2/2,59,8.0,4.0,1.0,e,i,,V,,,4,,False
22877,22877.0,V7,,30.0,4.0,120.0,2/2,59,8.0,4.0,1.0,e,i,,V,,,,,False
22878,22878.0,i\\\\,,31.0,1.0,121.0,2/2,59,8.0,4.0,,e,i,,i,,,,,True
22879,22879.0,i,,31.0,3.0,123.0,2/2,59,8.0,4.0,,e,i,,i,,,,,False
22880,22880.0,V,,32.0,1.0,125.0,2/2,59,8.0,4.0,10.0,e,i,,V,,,,V,False
22881,22881.0,VI,,34.0,3.0,135.0,2/2,59,8.0,4.0,,e,VI,,V,,,,V,False
22882,22882.0,V7,,35.0,1.0,137.0,2/2,59,8.0,4.0,4.0,e,VI,,V,,,,,False
22883,22883.0,I\\\\,,36.0,1.0,141.0,2/2,59,8.0,4.0,,e,VI,,I,,,,,True
22884,22884.0,I,,36.0,3.0,143.0,2/2,59,8.0,4.0,4.0,e,VI,,I,,,,,False
22885,22885.0,I,,37.0,3.0,147.0,2/2,59,8.0,4.0,,e,VI,,I,,,64,,False
22886,22886.0,I,,38.0,1.0,149.0,2/2,59,8.0,4.0,,e,VI,,I,,,,,False
22887,22887.0,I,,39.0,3.0,155.0,2/2,59,8.0,4.0,,e,VI,,I,,,64,,False
22888,22888.0,I,,40.0,1.0,157.0,2/2,59,8.0,4.0,,e,VI,,I,,,,,False
22889,22889.0,I,,40.0,3.0,159.0,2/2,59,8.0,4.0,,e,VI,,I,,,64,,False
22890,22890.0,I,,41.0,1.0,161.0,2/2,59,8.0,4.0,1.5,e,VI,I,I,,,,,False
22891,22891.0,ii6,,41.0,2.5,162.5,2/2,59,8.0,4.0,0.5,e,VI,I,ii,,,,,False
22892,22892.0,I6,,41.0,3.0,163.0,2/2,59,8.0,4.0,1.5,e,VI,I,I,,,,,False
22893,22893.0,viio6,,41.0,4.5,164.5,2/2,59,8.0,4.0,0.5,e,VI,I,vii,o,,,,False
22894,22894.0,i,,,1.0,165.0,2/2,59,8.0,4.0,2.5,e,i,,iv,,,,,False
22895,22895.0,i64,,,3.5,167.5,2/2,59,8.0,4.0,3.5,e,i,,i,,,,,False
22896,22896.0,iv,,,3.0,171.0,2/2,59,8.0,4.0,,e,i,,iv,,,,,False
22897,22897.0,#viio2,,44.0,1.0,173.0,2/2,59,8.0,4.0,1.5,e,i,,R,o,,,,False
22898,22898.0,V2,,44.0,2.5,174.5,2/2,59,8.0,4.0,0.5,e,i,,V,,,,,False
22899,22899.0,i6,,44.0,3.0,175.0,2/2,59,8.0,4.0,,e,i,,i,,,,,False
22900,22900.0,#viio6,,45.0,1.0,177.0,2/2,59,8.0,4.0,,e,i,,R,o,,,,False
22901,22901.0,i,,45.0,3.0,179.0,2/2,59,8.0,4.0,,e,i,,i,,,,,False
22902,22902.0,iv6,,46.0,1.0,181.0,2/2,59,8.0,4.0,,e,i,,iv,,,,,False
22903,22903.0,V64,,46.0,3.0,183.0,2/2,59,8.0,4.0,,e,i,,V,,,,iv,False
22904,22904.0,iv,,47.0,1.0,185.0,2/2,59,8.0,4.0,1.5,e,i,,iv,,,,,False
22905,22905.0,ii%65,,47.0,2.5,186.5,2/2,59,8.0,4.0,0.5,e,i,,ii,%,,,,False
22906,22906.0,V,,47.0,3.0,187.0,2/2,59,8.0,4.0,,e,i,,V,,,,,False
22907,22907.0,i6,,48.0,1.0,189.0,2/2,59,8.0,4.0,4.0,e,i,,i,,,,,False
22908,22908.0,V43,,49.0,1.0,193.0,2/2,59,8.0,4.0,,e,i,,V,,,,,False
22909,22909.0,i,,49.0,3.0,195.0,2/2,59,8.0,4.0,,e,i,,i,,,,,False
22910,22910.0,iv6,,50.0,1.0,197.0,2/2,59,8.0,4.0,,e,i,,iv,,,,,False
22911,22911.0,V43,,50.0,3.0,199.0,2/2,59,8.0,4.0,,e,i,,V,,,,iv,False
22912,22912.0,iv,,51.0,1.0,201.0,2/2,59,8.0,4.0,1.0,e,i,,iv,,,,,False
22913,22913.0,iio6,,51.0,,202.0,2/2,59,8.0,4.0,1.0,e,i,,ii,o,,,,False
22914,22914.0,V7,,51.0,3.0,203.0,2/2,59,8.0,4.0,,e,i,,V,,,,,False
22915,22915.0,i\\\\,,52.0,1.0,205.0,2/2,59,8.0,4.0,1.0,e,i,,i,,,,,True
22916,22916.0,i,,52.0,,206.0,2/2,59,8.0,4.0,0.5,e,i,,i,,,,,False
22917,22917.0,V64,,52.0,2.5,206.5,2/2,59,8.0,4.0,0.5,e,i,,V,,,,,False
22918,22918.0,i,,52.0,3.0,207.0,2/2,59,8.0,4.0,,e,i,,i,,,,,False
22919,22919.0,V7,,53.0,1.0,209.0,2/2,59,8.0,4.0,4.0,e,i,,V,,,,,False
22920,22920.0,i,,54.0,1.0,213.0,2/2,59,8.0,4.0,1.5,e,i,,i,,,,,False
22921,22921.0,V64,,54.0,2.5,214.5,2/2,59,8.0,4.0,0.5,e,i,,V,,,,,False
22922,22922.0,i,,54.0,3.0,215.0,2/2,59,8.0,4.0,,e,i,,i,,,,,False
22923,22923.0,V7,,55.0,1.0,217.0,2/2,59,8.0,4.0,4.0,e,i,,V,,,,,False
22924,22924.0,i,,56.0,1.0,221.0,2/2,59,8.0,4.0,4.0,e,i,,i,,,,,False
22925,22925.0,VI,,57.0,1.0,225.0,2/2,59,8.0,4.0,,e,i,,VI,,,,,False
22926,22926.0,VI6,,57.0,3.0,227.0,2/2,59,8.0,4.0,,e,i,,VI,,,,,False
22927,22927.0,v6,,58.0,1.0,229.0,2/2,59,8.0,4.0,8.0,e,i,,v,,,,,False
22928,22928.0,iv6,,60.0,1.0,237.0,2/2,59,8.0,4.0,4.0,e,i,,iv,,,,,False
22929,22929.0,iv,,61.0,1.0,241.0,2/2,59,8.0,4.0,,e,i,,iv,,,,,False
22930,22930.0,iv6,,61.0,3.0,243.0,2/2,59,8.0,4.0,,e,i,,iv,,,,,False
22931,22931.0,III6,,62.0,1.0,245.0,2/2,59,8.0,4.0,5.5,e,i,,III,,,,,False
22932,22932.0,V2,,63.0,2.5,250.5,2/2,59,8.0,4.0,0.5,e,i,,V,,,,III,False
22933,22933.0,III6,,63.0,3.0,251.0,2/2,59,8.0,4.0,,e,i,,III,,,,,False
22934,22934.0,V6,,,1.0,253.0,2/2,59,8.0,4.0,,e,i,,V,,,,V,False
22935,22935.0,V43,,,3.0,255.0,2/2,59,8.0,4.0,,e,i,,V,,,,V,False
22936,22936.0,v,,,1.0,257.0,2/2,59,8.0,4.0,,e,i,,v,,,42,,False
22937,22937.0,v,,,3.0,259.0,2/2,59,8.0,4.0,1.0,e,v,,i,,,,,False
22938,22938.0,.Ger6,,,4.0,260.0,2/2,59,8.0,4.0,1.0,e,v,,Ger,,,,,False
22939,22939.0,V,,66.0,1.0,261.0,2/2,59,8.0,4.0,,e,v,V,V,,,,,False
22940,22940.0,V43,,66.0,3.0,263.0,2/2,59,8.0,4.0,4.0,e,v,V,V,,,,,False
22941,22941.0,i,,67.0,3.0,267.0,2/2,59,8.0,4.0,1.0,e,v,V,i,,,,,False
22942,22942.0,#viio6,,67.0,4.0,268.0,2/2,59,8.0,4.0,1.0,e,v,V,R,o,,,V,False
22943,22943.0,V,,68.0,1.0,269.0,2/2,59,8.0,4.0,4.0,e,v,V,V,,,,,True
22944,22944.0,V7,,69.0,1.0,273.0,2/2,59,8.0,4.0,3.0,e,v,,V,,,,,False
22945,22945.0,V,,69.0,4.0,276.0,2/2,59,8.0,4.0,1.0,e,v,,V,,,,,False
22946,22946.0,i,,70.0,1.0,277.0,2/2,59,8.0,4.0,3.0,e,v,,i,,,,,False
22947,22947.0,i64,,70.0,4.0,280.0,2/2,59,8.0,4.0,1.0,e,v,,i,,,,,False
22948,22948.0,V7,,71.0,1.0,281.0,2/2,59,8.0,4.0,3.0,e,v,,V,,,,,False
22949,22949.0,V65,,71.0,4.0,284.0,2/2,59,8.0,4.0,1.0,e,v,,V,,,,,False
22950,22950.0,i,,72.0,1.0,285.0,2/2,59,8.0,4.0,,e,v,,i,,,,,False
22951,22951.0,i64,,72.0,3.0,287.0,2/2,59,8.0,4.0,1.0,e,v,,i,,,,,False
22952,22952.0,i,,72.0,4.0,288.0,2/2,59,8.0,4.0,1.0,e,v,,i,,,,,False
22953,22953.0,.bII,,73.0,1.0,289.0,2/2,59,8.0,4.0,,e,v,,bII,,,,,False
22954,22954.0,R,,73.0,3.0,291.0,2/2,59,8.0,4.0,1.0,e,v,,bII,,,,,False
22955,22955.0,.bII6,,73.0,4.0,292.0,2/2,59,8.0,4.0,4.0,e,v,,bII,,,,,False
22956,22956.0,.bII,,74.0,4.0,296.0,2/2,59,8.0,4.0,1.0,e,v,,bII,,,,,False
22957,22957.0,i,,75.0,1.0,297.0,2/2,59,8.0,4.0,4.0,e,v,,i,,,,,False
22958,22958.0,V,,76.0,1.0,301.0,2/2,59,8.0,4.0,3.0,e,v,,V,,,,,False
22959,22959.0,V6,,76.0,4.0,304.0,2/2,59,8.0,4.0,1.0,e,v,,V,,,,,False
22960,22960.0,i,,77.0,1.0,305.0,2/2,59,8.0,4.0,8.0,e,v,,i,,,,,False
22961,22961.0,V65,,79.0,1.0,313.0,2/2,59,8.0,4.0,4.0,e,v,,V,,,,,False
22962,22962.0,i,,80.0,1.0,317.0,2/2,59,8.0,4.0,4.0,e,v,,i,,,,,False
22963,22963.0,.bII,,81.0,1.0,321.0,2/2,59,8.0,4.0,4.0,e,v,,bII,,,,,False
22964,22964.0,.bII6,,82.0,1.0,325.0,2/2,59,8.0,4.0,4.0,e,v,,bII,,,,,False
22965,22965.0,i,,83.0,1.0,329.0,2/2,59,8.0,4.0,4.0,e,v,,i,,,,,False
22966,22966.0,V7,,84.0,1.0,333.0,2/2,59,8.0,4.0,4.0,e,v,,V,,,,,False
22967,22967.0,i,,85.0,1.0,337.0,2/2,59,8.0,4.0,,e,v,i,i,,,,,False
22968,22968.0,i64,,85.0,3.0,339.0,2/2,59,8.0,4.0,,e,v,i,i,,,,,False
22969,22969.0,#viio2,,86.0,1.0,341.0,2/2,59,8.0,4.0,4.0,e,v,i,R,o,,,,False
22970,22970.0,i6,,87.0,1.0,345.0,2/2,59,8.0,4.0,4.0,e,v,i,i,,,,,False
22971,22971.0,#viio2,,88.0,1.0,349.0,2/2,59,8.0,4.0,4.0,e,v,i,R,o,,,,False
22972,22972.0,i6,,89.0,1.0,353.0,2/2,59,8.0,4.0,1.0,e,v,i,i,,,,,False
22973,22973.0,i,,89.0,,354.0,2/2,59,8.0,4.0,18.0,e,v,,i,,,,,False
22974,22974.0,VI,,93.0,4.0,372.0,2/2,59,8.0,4.0,51.0,e,VI,,V,,,,,False
22975,22975.0,V,,106.0,3.0,423.0,2/2,59,8.0,4.0,,e,VI,,V,,,,,False
22976,22976.0,I,,107.0,1.0,425.0,2/2,59,8.0,4.0,,e,VI,,I,,,,,False
22977,22977.0,I,,108.0,3.0,431.0,2/2,59,8.0,4.0,,e,VI,,I,,,64,,False
22978,22978.0,I,,109.0,1.0,433.0,2/2,59,8.0,4.0,,e,VI,,I,,,,,False
22979,22979.0,I,,110.0,3.0,439.0,2/2,59,8.0,4.0,,e,VI,,I,,,64,,False
22980,22980.0,I,,111.0,1.0,441.0,2/2,59,8.0,4.0,8.0,e,VI,,I,,,,,False
22981,22981.0,i,,113.0,1.0,449.0,2/2,59,8.0,4.0,2.5,e,i,,iv,,,,,False
22982,22982.0,i64,,113.0,3.5,451.5,2/2,59,8.0,4.0,1.5,e,i,,i,,,,,False
22983,22983.0,V7,,114.0,1.0,453.0,2/2,59,8.0,4.0,,e,i,,V,,,,,False
22984,22984.0,V7,,114.0,3.0,455.0,2/2,59,8.0,4.0,1.0,e,i,,V,,,4,,False
22985,22985.0,V7,,114.0,4.0,456.0,2/2,59,8.0,4.0,1.0,e,i,,V,,,,,False
22986,22986.0,i\\\\,,115.0,1.0,457.0,2/2,59,8.0,4.0,,e,i,,i,,,,,True
22987,22987.0,VI,,115.0,3.0,459.0,2/2,59,8.0,4.0,,e,VI,,V,,,,,False
22988,22988.0,I,,116.0,1.0,461.0,2/2,59,8.0,4.0,,e,VI,,I,,,,,False
22989,22989.0,I,,117.0,3.0,467.0,2/2,59,8.0,4.0,,e,VI,,I,,,64,,False
22990,22990.0,I,,118.0,1.0,469.0,2/2,59,8.0,4.0,4.0,e,VI,,I,,,,,False
22991,22991.0,I,,119.0,1.0,473.0,2/2,59,8.0,4.0,,e,VI,I,I,,,,,False
22992,22992.0,ii6,,119.0,3.0,475.0,2/2,59,8.0,4.0,1.5,e,VI,I,ii,,,,,False
22993,22993.0,vii%43,,119.0,4.5,476.5,2/2,59,8.0,4.0,0.5,e,VI,I,vii,%,,,,False
22994,22994.0,I,,120.0,1.0,477.0,2/2,59,8.0,4.0,8.0,e,VI,,I,,,,,False
22995,22995.0,i,,122.0,1.0,485.0,2/2,59,8.0,4.0,2.5,e,i,,iv,,,,,False
22996,22996.0,i64,,122.0,3.5,487.5,2/2,59,8.0,4.0,1.5,e,i,,i,,,,,False
22997,22997.0,V7,,123.0,1.0,489.0,2/2,59,8.0,4.0,,e,i,,V,,,,,False
22998,22998.0,V7,,123.0,3.0,491.0,2/2,59,8.0,4.0,1.0,e,i,,V,,,4,,False
22999,22999.0,V7,,123.0,4.0,492.0,2/2,59,8.0,4.0,1.0,e,i,,V,,,,,False
23000,23000.0,i\\\\,,124.0,1.0,493.0,2/2,59,8.0,4.0,,e,i,,i,,,,,True
23001,23001.0,i,,124.0,3.0,495.0,2/2,59,8.0,4.0,,e,i,,i,,,,,False
23002,23002.0,V,,125.0,1.0,497.0,2/2,59,8.0,4.0,10.0,e,i,,V,,,,V,False
23003,23003.0,VI,,127.0,3.0,507.0,2/2,59,8.0,4.0,,e,VI,,V,,,,V,False
23004,23004.0,V7,,128.0,1.0,509.0,2/2,59,8.0,4.0,4.0,e,VI,,V,,,,,False
23005,23005.0,I\\\\,,129.0,1.0,513.0,2/2,59,8.0,4.0,,e,VI,,I,,,,,True
23006,23006.0,I,,129.0,3.0,515.0,2/2,59,8.0,4.0,4.0,e,VI,,I,,,,,False
23007,23007.0,I,,130.0,3.0,519.0,2/2,59,8.0,4.0,,e,VI,,I,,,64,,False
23008,23008.0,I,,131.0,1.0,521.0,2/2,59,8.0,4.0,4.0,e,VI,,I,,,,,False
23009,23009.0,I,,132.0,1.0,525.0,2/2,59,8.0,4.0,,e,VI,I,I,,,,,False
23010,23010.0,ii6,,132.0,3.0,527.0,2/2,59,8.0,4.0,1.5,e,VI,I,ii,,,,,False
23011,23011.0,vii%43,,132.0,4.5,528.5,2/2,59,8.0,4.0,0.5,e,VI,I,vii,%,,,,False
23012,23012.0,I,,133.0,1.0,529.0,2/2,59,8.0,4.0,8.0,e,VI,,I,,,,,False
23013,23013.0,i,,135.0,1.0,537.0,2/2,59,8.0,4.0,2.5,e,i,,iv,,,,,False
23014,23014.0,i64,,135.0,3.5,539.5,2/2,59,8.0,4.0,1.5,e,i,,i,,,,,False
23015,23015.0,V7,,136.0,1.0,541.0,2/2,59,8.0,4.0,,e,i,,V,,,,,False
23016,23016.0,V7,,136.0,3.0,543.0,2/2,59,8.0,4.0,1.0,e,i,,V,,,4,,False
23017,23017.0,V7,,136.0,4.0,544.0,2/2,59,8.0,4.0,1.0,e,i,,V,,,,,False
23018,23018.0,i\\\\,,137.0,1.0,545.0,2/2,59,8.0,4.0,,e,i,,i,,,,,True
23019,23019.0,i,,137.0,3.0,547.0,2/2,59,8.0,4.0,,e,i,,i,,,,,False
23020,23020.0,V,,138.0,1.0,549.0,2/2,59,8.0,4.0,10.0,e,i,,V,,,,V,False
23021,23021.0,VI,,140.0,3.0,559.0,2/2,59,8.0,4.0,,e,VI,,V,,,,V,False
23022,23022.0,V7,,141.0,1.0,561.0,2/2,59,8.0,4.0,4.0,e,VI,,V,,,,,False
23023,23023.0,I\\\\,,142.0,1.0,565.0,2/2,59,8.0,4.0,,e,VI,,I,,,,,True
23024,23024.0,I,,142.0,3.0,567.0,2/2,59,8.0,4.0,1.5,e,VI,I,I,,,,,False
23025,23025.0,ii6,,142.0,4.5,568.5,2/2,59,8.0,4.0,0.5,e,VI,I,ii,,,,,False
23026,23026.0,I6,,143.0,1.0,569.0,2/2,59,8.0,4.0,1.5,e,VI,I,I,,,,,False
23027,23027.0,I6,,143.0,2.5,570.5,2/2,59,8.0,4.0,0.5,e,VI,I,I,,,2,,False
23028,23028.0,I6,,143.0,3.0,571.0,2/2,59,8.0,4.0,1.5,e,VI,I,I,,,,,False
23029,23029.0,ii6,,143.0,4.5,572.5,2/2,59,8.0,4.0,0.5,e,VI,I,ii,,,,,False
23030,23030.0,I6,,144.0,1.0,573.0,2/2,59,8.0,4.0,3.5,e,VI,I,I,,,,,False
23031,23031.0,ii6,,144.0,4.5,576.5,2/2,59,8.0,4.0,0.5,e,VI,I,ii,,,,,False
23032,23032.0,I6,,145.0,1.0,577.0,2/2,59,8.0,4.0,3.5,e,VI,I,I,,,,,False
